location,country,latitude,longitude,source,comments,review_date,score
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Trustpilot,"admit standards dropped since puregym walsall decided move crown wharf. firstly gym size wifi still available? surely health safety equipment working, however noticed faulty cross trainer half broken nearly slipped it. also treadmills faulty buttons don’t increase reduce speed, surely dangerous??? think puregym scarified customer service experience instead decided increase membership prices without providing customer basic equipment facilities exercise.",2024-01-01 14:37:00,2
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Google,parking send parking tickets free otherwise lose customers,2023-11-04 11:31:41,1
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Google,would give zero stars possible would advise stay away unless want deal constant broken parking ticket machine gym advised leave registration details piece paper forwarded parking company weeks later fines £60 posted door. help pure gym even though fault constant back forth customer service continue tell responsible parking fines even though pure gym machine broke worth hassle clearly,2023-11-04 11:31:41,1
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Google,puregym that's,2023-11-04 11:31:41,2
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Google,free parking sending parking tickets people aware,2023-11-04 11:31:41,1
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Google,nan,2023-11-04 11:31:41,1
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Trustpilot,"demotivating, like working complex; whole place negative energy; stuff always order; never smells nice.",2023-10-16 07:07:00,1
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Trustpilot,"one worst unreliable gym walsall pure gym , it’s stated hours gym paper reach 3am door won’t open , u contact emergency line inform gym won’t open day due bla bla .. , don’t even bother inform us mail text . it’s happen multiple times ( latest today 3/10/2023) , still u need pay car park otherwise penalties. gym inside dirty always , wifi like using 20years one , management totally unreachable. experience overall worst morning nightmare. branch shame pure gym franchise. know people won’t publish feedback truth always hurts isn’t . thank much nothing",2023-10-03 06:25:00,1
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Trustpilot,garbage. moved gym cuz one parking. parking ridiculous unsafe first off. secondly company deals parking nightmare deal with!! they’ll take anything even used voucher gym gives. case gone one since may give pay £170 cuz machine didn’t work. gym staff useless like class sessions. manager classless. office guys make big decisions move gyms also fools. garbage gym absolute horrendous.,2023-09-22 23:13:00,1
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Trustpilot,"real let classes, 6/10 instructors available, fail notify app, extremely short staffed, bank classes, like year. see yourself, say warn you. keep saying going improve said, like year warning app.",2023-08-30 22:15:00,1
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Google,"came get information joining gym, button assistance pressed twice waited minutes, unfortunately nobody show respond. disappointed.",2023-08-27 12:15:57,1
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Google,there’s cleaning station!!!!,2023-08-16 00:21:05,2
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Google,parking validation work rarely paper printer. go morning staff available wait till 6am since somebody staff comes put paper printer. otherwise parking ticket issued. email manager issue times nothing sorted.,2023-08-15 12:13:40,1
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Google,"many equipments, busy even busy(i mean equipments) 90mins free parking enough all. used day pass o2(for £1) happy thay buy membership pass.",2023-08-11 00:11:40,2
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Google,"pure gym classes cancelled without notifications app, several members turning instructor. happening past months sign improvement, diabolical.",2023-08-04 12:18:18,1
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Google,"parking validation worked visits. tend visit quieter times staff finishing shift, emergency contact number goes someone tells take fine dispute puregym 🤣 please fix validation printer - update 01.08.23 actually asked dispute group nexus puregym using puregym app managed supply gym usage times … fingers crossed",2023-07-25 12:11:08,2
Walsall Crown Wharf,GB,52.5872454,-1.9883526,Trustpilot,"staff seem decent friendly enough however people attend gym spoil others, past months showers included puddles urine, cigarette waste faeces, removal recently cleaning stations makes gym hygenically unsafe attend. also avoid paying extra zenga water machine flavours regularly empty.",2023-07-10 09:25:00,1
