End_Date,ISBN,Title,Author,Interval,Volume,Value,ASP,RRP,Binding,Imprint,Publisher_Group,Product_Class,Category
2015-12-05,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201549,3304,13086.06,3.9607,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2015-12-12,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201550,3806,15572.37,4.0915,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2015-12-12,9780722532935,The Alchemist,"Coelho, Paulo",201550,799,6148.58,7.6953,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2015-12-19,9780722532935,The Alchemist,"Coelho, Paulo",201551,1245,9736.2,7.8202,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2015-12-19,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201551,2501,11604.57,4.64,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2015-12-26,9780722532935,The Alchemist,"Coelho, Paulo",201552,1132,9360.17,8.2687,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2015-12-26,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201552,995,5858.61,5.8881,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-01-02,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201553,298,1717.75,5.7643,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-01-02,9780722532935,The Alchemist,"Coelho, Paulo",201553,482,3759.19,7.7991,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-01-09,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201601,326,1880.04,5.767,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-01-09,9780722532935,The Alchemist,"Coelho, Paulo",201601,565,4128.95,7.3079,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-01-16,9780722532935,The Alchemist,"Coelho, Paulo",201602,429,3305.59,7.7053,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-01-16,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201602,213,1212.73,5.6936,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-01-23,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201603,238,1454.53,6.1115,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-01-23,9780722532935,The Alchemist,"Coelho, Paulo",201603,426,3313.86,7.779,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-01-30,9780722532935,The Alchemist,"Coelho, Paulo",201604,448,3384.79,7.5553,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-01-30,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201604,213,1304.48,6.1243,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-02-06,9780722532935,The Alchemist,"Coelho, Paulo",201605,456,3488.74,7.6507,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-02-06,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201605,397,2124.18,5.3506,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-02-13,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201606,750,3809.24,5.079,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-02-13,9780722532935,The Alchemist,"Coelho, Paulo",201606,436,3346.77,7.6761,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-02-20,9780722532935,The Alchemist,"Coelho, Paulo",201607,414,3236.76,7.8183,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-02-20,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201607,1018,4785.2,4.7006,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-02-27,9780722532935,The Alchemist,"Coelho, Paulo",201608,396,2994.44,7.5617,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-02-27,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201608,1238,5509.34,4.4502,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-03-05,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201609,1316,5744.66,4.3652,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-03-05,9780722532935,The Alchemist,"Coelho, Paulo",201609,558,4107.22,7.3606,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-03-12,9780722532935,The Alchemist,"Coelho, Paulo",201610,493,3594.03,7.2901,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-03-12,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201610,1260,5471.38,4.3424,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-03-19,9780722532935,The Alchemist,"Coelho, Paulo",201611,451,3325.69,7.374,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-03-19,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201611,1231,5444.07,4.4225,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-03-26,9780722532935,The Alchemist,"Coelho, Paulo",201612,459,3327.22,7.2488,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-03-26,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201612,1178,5427.55,4.6074,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-04-02,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201613,1110,4972.81,4.48,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-04-02,9780722532935,The Alchemist,"Coelho, Paulo",201613,475,3468.12,7.3013,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-04-09,9780722532935,The Alchemist,"Coelho, Paulo",201614,485,3510.83,7.2388,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-04-09,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201614,1260,5632.03,4.4699,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-04-16,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201615,1213,5345.81,4.4071,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-04-16,9780722532935,The Alchemist,"Coelho, Paulo",201615,510,3681.85,7.2193,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-04-23,9780722532935,The Alchemist,"Coelho, Paulo",201616,483,3460.55,7.1647,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-04-23,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201616,1301,5494.32,4.2232,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-04-30,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201617,1302,5812.93,4.4646,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-04-30,9780722532935,The Alchemist,"Coelho, Paulo",201617,504,3781.88,7.5037,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-05-07,9780722532935,The Alchemist,"Coelho, Paulo",201618,375,2844.06,7.5842,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-05-07,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201618,1199,5290.1,4.4121,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-05-14,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201619,1215,5577.44,4.5905,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-05-14,9780722532935,The Alchemist,"Coelho, Paulo",201619,403,3066.43,7.609,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-05-21,9780722532935,The Alchemist,"Coelho, Paulo",201620,479,3576.22,7.466,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-05-21,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201620,1201,5703.86,4.7493,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-05-28,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201621,1224,6015.78,4.9149,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-05-28,9780722532935,The Alchemist,"Coelho, Paulo",201621,453,3360.53,7.4184,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-06-04,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201622,1354,5696.99,4.2075,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-06-04,9780722532935,The Alchemist,"Coelho, Paulo",201622,510,3778.67,7.4092,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-06-11,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201623,1075,5246.66,4.8806,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-06-11,9780722532935,The Alchemist,"Coelho, Paulo",201623,434,3130.5,7.2131,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-06-18,9780722532935,The Alchemist,"Coelho, Paulo",201624,478,3519.55,7.3631,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-06-18,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201624,1270,6230.13,4.9056,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-06-25,9780722532935,The Alchemist,"Coelho, Paulo",201625,409,3030.34,7.4091,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-06-25,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201625,1133,5387.8,4.7553,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-07-02,9780722532935,The Alchemist,"Coelho, Paulo",201626,462,3403.17,7.3662,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-07-02,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201626,1189,5574.08,4.688,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-07-09,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201627,1229,6052.22,4.9245,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-07-09,9780722532935,The Alchemist,"Coelho, Paulo",201627,552,4096.82,7.4218,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-07-16,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201628,1317,6301.22,4.7845,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-07-16,9780722532935,The Alchemist,"Coelho, Paulo",201628,483,3520.8,7.2894,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-07-23,9780722532935,The Alchemist,"Coelho, Paulo",201629,454,3403.46,7.4966,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-07-23,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201629,1036,5229.62,5.0479,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-07-30,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201630,1219,6119.39,5.02,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-07-30,9780722532935,The Alchemist,"Coelho, Paulo",201630,524,3863.06,7.3723,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-08-06,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201631,1233,6084.35,4.9346,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-08-06,9780722532935,The Alchemist,"Coelho, Paulo",201631,601,4486.59,7.4652,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-08-13,9780722532935,The Alchemist,"Coelho, Paulo",201632,590,4386.08,7.434,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-08-13,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201632,1173,5941.17,5.0649,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-08-20,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201633,1142,5636.2,4.9354,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-08-20,9780722532935,The Alchemist,"Coelho, Paulo",201633,512,3804.42,7.4305,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-08-27,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201634,1180,5890.09,4.9916,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-08-27,9780722532935,The Alchemist,"Coelho, Paulo",201634,541,4088.27,7.5569,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-09-03,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201635,1206,5891.94,4.8855,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-09-03,9780722532935,The Alchemist,"Coelho, Paulo",201635,523,3961.25,7.5741,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-09-10,9780722532935,The Alchemist,"Coelho, Paulo",201636,538,4114.72,7.6482,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-09-10,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201636,1263,6145.09,4.8655,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-09-17,9780722532935,The Alchemist,"Coelho, Paulo",201637,442,3468.82,7.848,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-09-17,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201637,722,4093.06,5.6691,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-09-24,9780722532935,The Alchemist,"Coelho, Paulo",201638,480,3764.13,7.8419,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-09-24,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201638,558,3274.6,5.8685,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-10-01,9780722532935,The Alchemist,"Coelho, Paulo",201639,441,3427.8,7.7728,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-10-01,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201639,1061,5654.6,5.3295,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-10-08,9780722532935,The Alchemist,"Coelho, Paulo",201640,407,3165.29,7.7771,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-10-08,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201640,1140,5702.87,5.0025,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-10-15,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201641,1331,5633.75,4.2327,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-10-15,9780722532935,The Alchemist,"Coelho, Paulo",201641,420,3152.63,7.5063,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-10-22,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201642,1179,5744.33,4.8722,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-10-22,9780722532935,The Alchemist,"Coelho, Paulo",201642,380,2953.69,7.7729,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-10-29,9780722532935,The Alchemist,"Coelho, Paulo",201643,457,3588.79,7.8529,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-10-29,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201643,1434,7068.62,4.9293,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-11-05,9780722532935,The Alchemist,"Coelho, Paulo",201644,427,3265.33,7.6471,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-11-05,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201644,1434,6987.21,4.8725,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-11-12,9780722532935,The Alchemist,"Coelho, Paulo",201645,396,2963.55,7.4837,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-11-12,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201645,1500,6648.94,4.4326,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-11-19,9780722532935,The Alchemist,"Coelho, Paulo",201646,391,2915.22,7.4558,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-11-19,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201646,1810,7083.44,3.9135,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-11-26,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201647,2223,10174.95,4.5771,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-11-26,9780722532935,The Alchemist,"Coelho, Paulo",201647,519,3806.78,7.3348,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-12-03,9780722532935,The Alchemist,"Coelho, Paulo",201648,637,4680.92,7.3484,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-12-03,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201648,2454,11722.29,4.7768,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-12-10,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201649,2790,13206.6,4.7335,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-12-10,9780722532935,The Alchemist,"Coelho, Paulo",201649,799,5935.38,7.4285,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-12-17,9780722532935,The Alchemist,"Coelho, Paulo",201650,1134,8720.87,7.6904,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-12-17,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201650,3009,14502.53,4.8197,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-12-24,9780722532935,The Alchemist,"Coelho, Paulo",201651,1438,11604.73,8.07,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
2016-12-24,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201651,2351,11808.9,5.0229,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-12-31,9780241003008,The Very Hungry Caterpillar,"Carle, Eric",201652,546,2822.21,5.1689,7.99,Hardback,Puffin Books,Penguin Grp,Y1.3 Picture Books,"Y Children's, YA & Educational"
2016-12-31,9780722532935,The Alchemist,"Coelho, Paulo",201652,388,3196.1,8.2374,9.99,Paperback,Thorsons,HarperCollins Grp,F1.1 General & Literary Fiction,F Adult Fiction
